Year,Month,percent,regionId,date,regionName
1960,Jul,13,2,1960 Jul,HN
1960,Aug,13,2,1960 Aug,HN
1960,Sep,4,2,1960 Sep,HN
1960,Oct,-9,2,1960 Oct,HN
1960,Nov,40,2,1960 Nov,HN
1960,Dec,21,2,1960 Dec,HN
1961,Jan,38,2,1961 Jan,HN
1961,Feb,20,2,1961 Feb,HN
1961,Mar,14,2,1961 Mar,HN
1961,Apr,4,2,1961 Apr,HN
1961,May,21,2,1961 May,HN
1961,Jun,4,2,1961 Jun,HN
1961,Jul,9,2,1961 Jul,HN
1961,Aug,1,2,1961 Aug,HN
1961,Sep,-6,2,1961 Sep,HN
1961,Oct,7,2,1961 Oct,HN
1961,Nov,-21,2,1961 Nov,HN
1961,Dec,31,2,1961 Dec,HN
1962,Jan,43,2,1962 Jan,HN
1962,Feb,31,2,1962 Feb,HN
1962,Mar,28,2,1962 Mar,HN
1962,Apr,5,2,1962 Apr,HN
1962,May,-19,2,1962 May,HN
1962,Jun,7,2,1962 Jun,HN
1962,Jul,3,2,1962 Jul,HN
1962,Aug,-8,2,1962 Aug,HN
1962,Sep,15,2,1962 Sep,HN
1962,Oct,17,2,1962 Oct,HN
1962,Nov,12,2,1962 Nov,HN
1962,Dec,13,2,1962 Dec,HN
1963,Jan,53,2,1963 Jan,HN
1963,Feb,-16,2,1963 Feb,HN
1963,Mar,-4,2,1963 Mar,HN
1963,Apr,-4,2,1963 Apr,HN
1963,May,-10,2,1963 May,HN
1963,Jun,5,2,1963 Jun,HN
1963,Jul,9,2,1963 Jul,HN
1963,Aug,13,2,1963 Aug,HN
1963,Sep,45,2,1963 Sep,HN
1963,Oct,41,2,1963 Oct,HN
1963,Nov,-1,2,1963 Nov,HN
1963,Dec,-4,2,1963 Dec,HN
1964,Jan,-15,2,1964 Jan,HN
1964,Feb,-44,2,1964 Feb,HN
1964,Mar,-30,2,1964 Mar,HN
1964,Apr,-11,2,1964 Apr,HN
1964,May,-14,2,1964 May,HN
1964,Jun,-19,2,1964 Jun,HN
1964,Jul,-28,2,1964 Jul,HN
1964,Aug,-29,2,1964 Aug,HN
1964,Sep,-31,2,1964 Sep,HN
1964,Oct,-22,2,1964 Oct,HN
1964,Nov,-33,2,1964 Nov,HN
1964,Dec,0,2,1964 Dec,HN
1965,Jan,-44,2,1965 Jan,HN
1965,Feb,2,2,1965 Feb,HN
1965,Mar,-32,2,1965 Mar,HN
1965,Apr,-14,2,1965 Apr,HN
1965,May,-28,2,1965 May,HN
1965,Jun,-27,2,1965 Jun,HN
1965,Jul,-25,2,1965 Jul,HN
1965,Aug,-29,2,1965 Aug,HN
1965,Sep,-10,2,1965 Sep,HN
1965,Oct,-4,2,1965 Oct,HN
1965,Nov,-20,2,1965 Nov,HN
1965,Dec,-26,2,1965 Dec,HN
1966,Jan,12,2,1966 Jan,HN
1966,Feb,-4,2,1966 Feb,HN
1966,Mar,-29,2,1966 Mar,HN
1966,Apr,-9,2,1966 Apr,HN
1966,May,1,2,1966 May,HN
1966,Jun,7,2,1966 Jun,HN
1966,Jul,19,2,1966 Jul,HN
1966,Aug,9,2,1966 Aug,HN
1966,Sep,-19,2,1966 Sep,HN
1966,Oct,-3,2,1966 Oct,HN
1966,Nov,-8,2,1966 Nov,HN
1966,Dec,-20,2,1966 Dec,HN
1967,Jan,-49,2,1967 Jan,HN
1967,Feb,17,2,1967 Feb,HN
1967,Mar,-8,2,1967 Mar,HN
1967,Apr,22,2,1967 Apr,HN
1967,May,-10,2,1967 May,HN
1967,Jun,8,2,1967 Jun,HN
1967,Jul,5,2,1967 Jul,HN
1967,Aug,-7,2,1967 Aug,HN
1967,Sep,34,2,1967 Sep,HN
1967,Oct,7,2,1967 Oct,HN
1967,Nov,5,2,1967 Nov,HN
1967,Dec,-30,2,1967 Dec,HN
1968,Jan,-29,2,1968 Jan,HN
1968,Feb,61,2,1968 Feb,HN
1968,Mar,-2,2,1968 Mar,HN
1968,Apr,-13,2,1968 Apr,HN
1968,May,-14,2,1968 May,HN
1968,Jun,-15,2,1968 Jun,HN
1968,Jul,-17,2,1968 Jul,HN
1968,Aug,-9,2,1968 Aug,HN
1968,Sep,-2,2,1968 Sep,HN
1968,Oct,-24,2,1968 Oct,HN
1968,Nov,-34,2,1968 Nov,HN
1968,Dec,-53,2,1968 Dec,HN
1969,Jan,-59,2,1969 Jan,HN
1969,Feb,-24,2,1969 Feb,HN
1969,Mar,-2,2,1969 Mar,HN
1969,Apr,15,2,1969 Apr,HN
1969,May,-6,2,1969 May,HN
1969,Jun,10,2,1969 Jun,HN
1969,Jul,2,2,1969 Jul,HN
1969,Aug,0,2,1969 Aug,HN
1969,Sep,6,2,1969 Sep,HN
1969,Oct,14,2,1969 Oct,HN
1969,Nov,45,2,1969 Nov,HN
1969,Dec,-9,2,1969 Dec,HN
1970,Jan,44,2,1970 Jan,HN
1970,Feb,-3,2,1970 Feb,HN
1970,Mar,2,2,1970 Mar,HN
1970,Apr,4,2,1970 Apr,HN
1970,May,11,2,1970 May,HN
1970,Jun,5,2,1970 Jun,HN
1970,Jul,0,2,1970 Jul,HN
1970,Aug,-1,2,1970 Aug,HN
1970,Sep,-12,2,1970 Sep,HN
1970,Oct,13,2,1970 Oct,HN
1970,Nov,-27,2,1970 Nov,HN
1970,Dec,-16,2,1970 Dec,HN
1971,Jan,-26,2,1971 Jan,HN
1971,Feb,-29,2,1971 Feb,HN
1971,Mar,-20,2,1971 Mar,HN
1971,Apr,-11,2,1971 Apr,HN
1971,May,-13,2,1971 May,HN
1971,Jun,-9,2,1971 Jun,HN
1971,Jul,-15,2,1971 Jul,HN
1971,Aug,-5,2,1971 Aug,HN
1971,Sep,-7,2,1971 Sep,HN
1971,Oct,4,2,1971 Oct,HN
1971,Nov,-8,2,1971 Nov,HN
1971,Dec,-62,2,1971 Dec,HN
1972,Jan,-63,2,1972 Jan,HN
1972,Feb,-2,2,1972 Feb,HN
1972,Mar,-23,2,1972 Mar,HN
1972,Apr,-22,2,1972 Apr,HN
1972,May,-15,2,1972 May,HN
1972,Jun,-2,2,1972 Jun,HN
1972,Jul,-6,2,1972 Jul,HN
1972,Aug,-34,2,1972 Aug,HN
1972,Sep,-6,2,1972 Sep,HN
1972,Oct,-30,2,1972 Oct,HN
1972,Nov,-12,2,1972 Nov,HN
1972,Dec,16,2,1972 Dec,HN
1973,Jan,54,2,1973 Jan,HN
1973,Feb,51,2,1973 Feb,HN
1973,Mar,32,2,1973 Mar,HN
1973,Apr,16,2,1973 Apr,HN
1973,May,28,2,1973 May,HN
1973,Jun,16,2,1973 Jun,HN
1973,Jul,11,2,1973 Jul,HN
1973,Aug,0,2,1973 Aug,HN
1973,Sep,5,2,1973 Sep,HN
1973,Oct,-5,2,1973 Oct,HN
1973,Nov,7,2,1973 Nov,HN
1973,Dec,-20,2,1973 Dec,HN
1974,Jan,-34,2,1974 Jan,HN
1974,Feb,12,2,1974 Feb,HN
1974,Mar,-1,2,1974 Mar,HN
1974,Apr,-12,2,1974 Apr,HN
1974,May,-12,2,1974 May,HN
1974,Jun,-11,2,1974 Jun,HN
1974,Jul,-3,2,1974 Jul,HN
1974,Aug,-15,2,1974 Aug,HN
1974,Sep,-28,2,1974 Sep,HN
1974,Oct,-17,2,1974 Oct,HN
1974,Nov,-26,2,1974 Nov,HN
1974,Dec,12,2,1974 Dec,HN
1975,Jan,8,2,1975 Jan,HN
1975,Feb,14,2,1975 Feb,HN
1975,Mar,11,2,1975 Mar,HN
1975,Apr,6,2,1975 Apr,HN
1975,May,3,2,1975 May,HN
1975,Jun,5,2,1975 Jun,HN
1975,Jul,-3,2,1975 Jul,HN
1975,Aug,1,2,1975 Aug,HN
1975,Sep,-3,2,1975 Sep,HN
1975,Oct,-19,2,1975 Oct,HN
1975,Nov,-28,2,1975 Nov,HN
1975,Dec,20,2,1975 Dec,HN
1976,Jan,0,2,1976 Jan,HN
1976,Feb,-34,2,1976 Feb,HN
1976,Mar,-6,2,1976 Mar,HN
1976,Apr,-23,2,1976 Apr,HN
1976,May,-17,2,1976 May,HN
1976,Jun,-24,2,1976 Jun,HN
1976,Jul,-23,2,1976 Jul,HN
1976,Aug,-10,2,1976 Aug,HN
1976,Sep,-59,2,1976 Sep,HN
1976,Oct,-42,2,1976 Oct,HN
1976,Nov,-32,2,1976 Nov,HN
1976,Dec,-15,2,1976 Dec,HN
1977,Jan,20,2,1977 Jan,HN
1977,Feb,42,2,1977 Feb,HN
1977,Mar,41,2,1977 Mar,HN
1977,Apr,25,2,1977 Apr,HN
1977,May,32,2,1977 May,HN
1977,Jun,17,2,1977 Jun,HN
1977,Jul,8,2,1977 Jul,HN
1977,Aug,19,2,1977 Aug,HN
1977,Sep,-2,2,1977 Sep,HN
1977,Oct,37,2,1977 Oct,HN
1977,Nov,16,2,1977 Nov,HN
1977,Dec,19,2,1977 Dec,HN
1978,Jan,10,2,1978 Jan,HN
1978,Feb,31,2,1978 Feb,HN
1978,Mar,14,2,1978 Mar,HN
1978,Apr,4,2,1978 Apr,HN
1978,May,-6,2,1978 May,HN
1978,Jun,1,2,1978 Jun,HN
1978,Jul,-1,2,1978 Jul,HN
1978,Aug,5,2,1978 Aug,HN
1978,Sep,-1,2,1978 Sep,HN
1978,Oct,22,2,1978 Oct,HN
1978,Nov,17,2,1978 Nov,HN
1978,Dec,7,2,1978 Dec,HN
1979,Jan,-37,2,1979 Jan,HN
1979,Feb,31,2,1979 Feb,HN
1979,Mar,-9,2,1979 Mar,HN
1979,Apr,11,2,1979 Apr,HN
1979,May,20,2,1979 May,HN
1979,Jun,15,2,1979 Jun,HN
1979,Jul,9,2,1979 Jul,HN
1979,Aug,23,2,1979 Aug,HN
1979,Sep,38,2,1979 Sep,HN
1979,Oct,32,2,1979 Oct,HN
1979,Nov,69,2,1979 Nov,HN
1979,Dec,25,2,1979 Dec,HN
1980,Jan,49,2,1980 Jan,HN
1980,Feb,19,2,1980 Feb,HN
1980,Mar,26,2,1980 Mar,HN
1980,Apr,33,2,1980 Apr,HN
1980,May,30,2,1980 May,HN
1980,Jun,21,2,1980 Jun,HN
1980,Jul,13,2,1980 Jul,HN
1980,Aug,16,2,1980 Aug,HN
1980,Sep,26,2,1980 Sep,HN
1980,Oct,32,2,1980 Oct,HN
1980,Nov,6,2,1980 Nov,HN
1980,Dec,104,2,1980 Dec,HN
1981,Jan,90,2,1981 Jan,HN
1981,Feb,99,2,1981 Feb,HN
1981,Mar,63,2,1981 Mar,HN
1981,Apr,25,2,1981 Apr,HN
1981,May,44,2,1981 May,HN
1981,Jun,23,2,1981 Jun,HN
1981,Jul,35,2,1981 Jul,HN
1981,Aug,26,2,1981 Aug,HN
1981,Sep,28,2,1981 Sep,HN
1981,Oct,49,2,1981 Oct,HN
1981,Nov,72,2,1981 Nov,HN
1981,Dec,-13,2,1981 Dec,HN
1982,Jan,24,2,1982 Jan,HN
1982,Feb,11,2,1982 Feb,HN
1982,Mar,7,2,1982 Mar,HN
1982,Apr,4,2,1982 Apr,HN
1982,May,-1,2,1982 May,HN
1982,Jun,15,2,1982 Jun,HN
1982,Jul,5,2,1982 Jul,HN
1982,Aug,17,2,1982 Aug,HN
1982,Sep,0,2,1982 Sep,HN
1982,Oct,-16,2,1982 Oct,HN
1982,Nov,41,2,1982 Nov,HN
1982,Dec,64,2,1982 Dec,HN
1983,Jan,45,2,1983 Jan,HN
1983,Feb,66,2,1983 Feb,HN
1983,Mar,22,2,1983 Mar,HN
1983,Apr,18,2,1983 Apr,HN
1983,May,25,2,1983 May,HN
1983,Jun,40,2,1983 Jun,HN
1983,Jul,45,2,1983 Jul,HN
1983,Aug,46,2,1983 Aug,HN
1983,Sep,27,2,1983 Sep,HN
1983,Oct,66,2,1983 Oct,HN
1983,Nov,20,2,1983 Nov,HN
1983,Dec,32,2,1983 Dec,HN
1984,Jan,11,2,1984 Jan,HN
1984,Feb,33,2,1984 Feb,HN
1984,Mar,7,2,1984 Mar,HN
1984,Apr,36,2,1984 Apr,HN
1984,May,30,2,1984 May,HN
1984,Jun,25,2,1984 Jun,HN
1984,Jul,25,2,1984 Jul,HN
1984,Aug,4,2,1984 Aug,HN
1984,Sep,20,2,1984 Sep,HN
1984,Oct,-3,2,1984 Oct,HN
1984,Nov,-26,2,1984 Nov,HN
1984,Dec,16,2,1984 Dec,HN
1985,Jan,-21,2,1985 Jan,HN
1985,Feb,9,2,1985 Feb,HN
1985,Mar,0,2,1985 Mar,HN
1985,Apr,21,2,1985 Apr,HN
1985,May,9,2,1985 May,HN
1985,Jun,-1,2,1985 Jun,HN
1985,Jul,13,2,1985 Jul,HN
1985,Aug,11,2,1985 Aug,HN
1985,Sep,14,2,1985 Sep,HN
1985,Oct,0,2,1985 Oct,HN
1985,Nov,21,2,1985 Nov,HN
1985,Dec,52,2,1985 Dec,HN
1986,Jan,45,2,1986 Jan,HN
1986,Feb,36,2,1986 Feb,HN
1986,Mar,31,2,1986 Mar,HN
1986,Apr,28,2,1986 Apr,HN
1986,May,20,2,1986 May,HN
1986,Jun,5,2,1986 Jun,HN
1986,Jul,15,2,1986 Jul,HN
1986,Aug,1,2,1986 Aug,HN
1986,Sep,8,2,1986 Sep,HN
1986,Oct,5,2,1986 Oct,HN
1986,Nov,21,2,1986 Nov,HN
1986,Dec,38,2,1986 Dec,HN
1987,Jan,75,2,1987 Jan,HN
1987,Feb,17,2,1987 Feb,HN
1987,Mar,26,2,1987 Mar,HN
1987,Apr,28,2,1987 Apr,HN
1987,May,33,2,1987 May,HN
1987,Jun,47,2,1987 Jun,HN
1987,Jul,41,2,1987 Jul,HN
1987,Aug,55,2,1987 Aug,HN
1987,Sep,31,2,1987 Sep,HN
1987,Oct,14,2,1987 Oct,HN
1987,Nov,66,2,1987 Nov,HN
1987,Dec,74,2,1987 Dec,HN
1988,Jan,59,2,1988 Jan,HN
1988,Feb,66,2,1988 Feb,HN
1988,Mar,58,2,1988 Mar,HN
1988,Apr,64,2,1988 Apr,HN
1988,May,57,2,1988 May,HN
1988,Jun,52,2,1988 Jun,HN
1988,Jul,41,2,1988 Jul,HN
1988,Aug,40,2,1988 Aug,HN
1988,Sep,38,2,1988 Sep,HN
1988,Oct,10,2,1988 Oct,HN
1988,Nov,62,2,1988 Nov,HN
1988,Dec,23,2,1988 Dec,HN
1989,Jan,65,2,1989 Jan,HN
1989,Feb,60,2,1989 Feb,HN
1989,Mar,52,2,1989 Mar,HN
1989,Apr,34,2,1989 Apr,HN
1989,May,36,2,1989 May,HN
1989,Jun,42,2,1989 Jun,HN
1989,Jul,38,2,1989 Jul,HN
1989,Aug,38,2,1989 Aug,HN
1989,Sep,36,2,1989 Sep,HN
1989,Oct,12,2,1989 Oct,HN
1989,Nov,36,2,1989 Nov,HN
1989,Dec,63,2,1989 Dec,HN
1990,Jan,52,2,1990 Jan,HN
1990,Feb,144,2,1990 Feb,HN
1990,Mar,83,2,1990 Mar,HN
1990,Apr,57,2,1990 Apr,HN
1990,May,69,2,1990 May,HN
1990,Jun,41,2,1990 Jun,HN
1990,Jul,56,2,1990 Jul,HN
1990,Aug,49,2,1990 Aug,HN
1990,Sep,55,2,1990 Sep,HN
1990,Oct,57,2,1990 Oct,HN
1990,Nov,45,2,1990 Nov,HN
1990,Dec,63,2,1990 Dec,HN
1991,Jan,62,2,1991 Jan,HN
1991,Feb,63,2,1991 Feb,HN
1991,Mar,70,2,1991 Mar,HN
1991,Apr,46,2,1991 Apr,HN
1991,May,56,2,1991 May,HN
1991,Jun,59,2,1991 Jun,HN
1991,Jul,48,2,1991 Jul,HN
1991,Aug,58,2,1991 Aug,HN
1991,Sep,43,2,1991 Sep,HN
1991,Oct,44,2,1991 Oct,HN
1991,Nov,34,2,1991 Nov,HN
1991,Dec,70,2,1991 Dec,HN
1992,Jan,63,2,1992 Jan,HN
1992,Feb,64,2,1992 Feb,HN
1992,Mar,19,2,1992 Mar,HN
1992,Apr,23,2,1992 Apr,HN
1992,May,8,2,1992 May,HN
1992,Jun,-9,2,1992 Jun,HN
1992,Jul,1,2,1992 Jul,HN
1992,Aug,-16,2,1992 Aug,HN
1992,Sep,-17,2,1992 Sep,HN
1992,Oct,-6,2,1992 Oct,HN
1992,Nov,37,2,1992 Nov,HN
1992,Dec,48,2,1992 Dec,HN
1993,Jan,65,2,1993 Jan,HN
1993,Feb,52,2,1993 Feb,HN
1993,Mar,30,2,1993 Mar,HN
1993,Apr,42,2,1993 Apr,HN
1993,May,34,2,1993 May,HN
1993,Jun,24,2,1993 Jun,HN
1993,Jul,11,2,1993 Jul,HN
1993,Aug,-2,2,1993 Aug,HN
1993,Sep,19,2,1993 Sep,HN
1993,Oct,-17,2,1993 Oct,HN
1993,Nov,28,2,1993 Nov,HN
1993,Dec,46,2,1993 Dec,HN
1994,Jan,6,2,1994 Jan,HN
1994,Feb,52,2,1994 Feb,HN
1994,Mar,67,2,1994 Mar,HN
1994,Apr,52,2,1994 Apr,HN
1994,May,59,2,1994 May,HN
1994,Jun,55,2,1994 Jun,HN
1994,Jul,45,2,1994 Jul,HN
1994,Aug,39,2,1994 Aug,HN
1994,Sep,62,2,1994 Sep,HN
1994,Oct,63,2,1994 Oct,HN
1994,Nov,47,2,1994 Nov,HN
1994,Dec,97,2,1994 Dec,HN
1995,Jan,147,2,1995 Jan,HN
1995,Feb,71,2,1995 Feb,HN
1995,Mar,96,2,1995 Mar,HN
1995,Apr,63,2,1995 Apr,HN
1995,May,66,2,1995 May,HN
1995,Jun,59,2,1995 Jun,HN
1995,Jul,76,2,1995 Jul,HN
1995,Aug,59,2,1995 Aug,HN
1995,Sep,89,2,1995 Sep,HN
1995,Oct,76,2,1995 Oct,HN
1995,Nov,42,2,1995 Nov,HN
1995,Dec,52,2,1995 Dec,HN
1996,Jan,80,2,1996 Jan,HN
1996,Feb,54,2,1996 Feb,HN
1996,Mar,37,2,1996 Mar,HN
1996,Apr,54,2,1996 Apr,HN
1996,May,39,2,1996 May,HN
1996,Jun,46,2,1996 Jun,HN
1996,Jul,28,2,1996 Jul,HN
1996,Aug,7,2,1996 Aug,HN
1996,Sep,13,2,1996 Sep,HN
1996,Oct,53,2,1996 Oct,HN
1996,Nov,64,2,1996 Nov,HN
1996,Dec,60,2,1996 Dec,HN
1997,Jan,87,2,1997 Jan,HN
1997,Feb,113,2,1997 Feb,HN
1997,Mar,67,2,1997 Mar,HN
1997,Apr,57,2,1997 Apr,HN
1997,May,57,2,1997 May,HN
1997,Jun,51,2,1997 Jun,HN
1997,Jul,59,2,1997 Jul,HN
1997,Aug,64,2,1997 Aug,HN
1997,Sep,72,2,1997 Sep,HN
1997,Oct,73,2,1997 Oct,HN
1997,Nov,69,2,1997 Nov,HN
1997,Dec,88,2,1997 Dec,HN
1998,Jan,144,2,1998 Jan,HN
1998,Feb,108,2,1998 Feb,HN
1998,Mar,127,2,1998 Mar,HN
1998,Apr,91,2,1998 Apr,HN
1998,May,99,2,1998 May,HN
1998,Jun,99,2,1998 Jun,HN
1998,Jul,91,2,1998 Jul,HN
1998,Aug,83,2,1998 Aug,HN
1998,Sep,76,2,1998 Sep,HN
1998,Oct,77,2,1998 Oct,HN
1998,Nov,105,2,1998 Nov,HN
1998,Dec,86,2,1998 Dec,HN
1999,Jan,124,2,1999 Jan,HN
1999,Feb,50,2,1999 Feb,HN
1999,Mar,79,2,1999 Mar,HN
1999,Apr,58,2,1999 Apr,HN
1999,May,56,2,1999 May,HN
1999,Jun,54,2,1999 Jun,HN
1999,Jul,51,2,1999 Jul,HN
1999,Aug,65,2,1999 Aug,HN
1999,Sep,57,2,1999 Sep,HN
1999,Oct,81,2,1999 Oct,HN
1999,Nov,89,2,1999 Nov,HN
1999,Dec,53,2,1999 Dec,HN
2000,Jan,132,2,2000 Jan,HN
2000,Feb,126,2,2000 Feb,HN
2000,Mar,120,2,2000 Mar,HN
2000,Apr,80,2,2000 Apr,HN
2000,May,68,2,2000 May,HN
2000,Jun,56,2,2000 Jun,HN
2000,Jul,65,2,2000 Jul,HN
2000,Aug,47,2,2000 Aug,HN
2000,Sep,41,2,2000 Sep,HN
2000,Oct,34,2,2000 Oct,HN
2000,Nov,58,2,2000 Nov,HN
2000,Dec,84,2,2000 Dec,HN
2001,Jan,73,2,2001 Jan,HN
2001,Feb,108,2,2001 Feb,HN
2001,Mar,85,2,2001 Mar,HN
2001,Apr,88,2,2001 Apr,HN
2001,May,73,2,2001 May,HN
2001,Jun,76,2,2001 Jun,HN
2001,Jul,91,2,2001 Jul,HN
2001,Aug,68,2,2001 Aug,HN
2001,Sep,80,2,2001 Sep,HN
2001,Oct,116,2,2001 Oct,HN
2001,Nov,96,2,2001 Nov,HN
2001,Dec,143,2,2001 Dec,HN
2002,Jan,140,2,2002 Jan,HN
2002,Feb,154,2,2002 Feb,HN
2002,Mar,78,2,2002 Mar,HN
2002,Apr,73,2,2002 Apr,HN
2002,May,91,2,2002 May,HN
2002,Jun,96,2,2002 Jun,HN
2002,Jul,69,2,2002 Jul,HN
2002,Aug,80,2,2002 Aug,HN
2002,Sep,71,2,2002 Sep,HN
2002,Oct,100,2,2002 Oct,HN
2002,Nov,75,2,2002 Nov,HN
2002,Dec,123,2,2002 Dec,HN
2003,Jan,76,2,2003 Jan,HN
2003,Feb,86,2,2003 Feb,HN
2003,Mar,86,2,2003 Mar,HN
2003,Apr,100,2,2003 Apr,HN
2003,May,74,2,2003 May,HN
2003,Jun,83,2,2003 Jun,HN
2003,Jul,104,2,2003 Jul,HN
2003,Aug,94,2,2003 Aug,HN
2003,Sep,119,2,2003 Sep,HN
2003,Oct,90,2,2003 Oct,HN
2003,Nov,122,2,2003 Nov,HN
2003,Dec,85,2,2003 Dec,HN
2004,Jan,123,2,2004 Jan,HN
2004,Feb,128,2,2004 Feb,HN
2004,Mar,105,2,2004 Mar,HN
2004,Apr,81,2,2004 Apr,HN
2004,May,68,2,2004 May,HN
2004,Jun,62,2,2004 Jun,HN
2004,Jul,72,2,2004 Jul,HN
2004,Aug,70,2,2004 Aug,HN
2004,Sep,90,2,2004 Sep,HN
2004,Oct,118,2,2004 Oct,HN
2004,Nov,62,2,2004 Nov,HN
2004,Dec,117,2,2004 Dec,HN
2005,Jan,93,2,2005 Jan,HN
2005,Feb,117,2,2005 Feb,HN
2005,Mar,122,2,2005 Mar,HN
2005,Apr,98,2,2005 Apr,HN
2005,May,105,2,2005 May,HN
2005,Jun,98,2,2005 Jun,HN
2005,Jul,89,2,2005 Jul,HN
2005,Aug,115,2,2005 Aug,HN
2005,Sep,121,2,2005 Sep,HN
2005,Oct,126,2,2005 Oct,HN
2005,Nov,105,2,2005 Nov,HN
2005,Dec,92,2,2005 Dec,HN
2006,Jan,123,2,2006 Jan,HN
2006,Feb,108,2,2006 Feb,HN
2006,Mar,82,2,2006 Mar,HN
2006,Apr,94,2,2006 Apr,HN
2006,May,105,2,2006 May,HN
2006,Jun,89,2,2006 Jun,HN
2006,Jul,78,2,2006 Jul,HN
2006,Aug,88,2,2006 Aug,HN
2006,Sep,116,2,2006 Sep,HN
2006,Oct,113,2,2006 Oct,HN
2006,Nov,138,2,2006 Nov,HN
2006,Dec,173,2,2006 Dec,HN
2007,Jan,132,2,2007 Jan,HN
2007,Feb,125,2,2007 Feb,HN
2007,Mar,138,2,2007 Mar,HN
2007,Apr,95,2,2007 Apr,HN
2007,May,90,2,2007 May,HN
2007,Jun,87,2,2007 Jun,HN
2007,Jul,98,2,2007 Jul,HN
2007,Aug,85,2,2007 Aug,HN
2007,Sep,112,2,2007 Sep,HN
2007,Oct,107,2,2007 Oct,HN
2007,Nov,105,2,2007 Nov,HN
2007,Dec,41,2,2007 Dec,HN
2008,Jan,70,2,2008 Jan,HN
2008,Feb,142,2,2008 Feb,HN
2008,Mar,89,2,2008 Mar,HN
2008,Apr,81,2,2008 Apr,HN
2008,May,79,2,2008 May,HN
2008,Jun,70,2,2008 Jun,HN
2008,Jul,68,2,2008 Jul,HN
2008,Aug,69,2,2008 Aug,HN
2008,Sep,91,2,2008 Sep,HN
2008,Oct,106,2,2008 Oct,HN
2008,Nov,90,2,2008 Nov,HN
2008,Dec,95,2,2008 Dec,HN
2009,Jan,99,2,2009 Jan,HN
2009,Feb,74,2,2009 Feb,HN
2009,Mar,87,2,2009 Mar,HN
2009,Apr,91,2,2009 Apr,HN
2009,May,85,2,2009 May,HN
2009,Jun,74,2,2009 Jun,HN
2009,Jul,85,2,2009 Jul,HN
2009,Aug,98,2,2009 Aug,HN
2009,Sep,91,2,2009 Sep,HN
2009,Oct,98,2,2009 Oct,HN
2009,Nov,93,2,2009 Nov,HN
2009,Dec,109,2,2009 Dec,HN
2010,Jan,124,2,2010 Jan,HN
2010,Feb,145,2,2010 Feb,HN
2010,Mar,147,2,2010 Mar,HN
2010,Apr,122,2,2010 Apr,HN
2010,May,107,2,2010 May,HN
2010,Jun,108,2,2010 Jun,HN
2010,Jul,110,2,2010 Jul,HN
2010,Aug,92,2,2010 Aug,HN
2010,Sep,122,2,2010 Sep,HN
2010,Oct,151,2,2010 Oct,HN
2010,Nov,85,2,2010 Nov,HN
2010,Dec,78,2,2010 Dec,HN
2011,Jan,86,2,2011 Jan,HN
2011,Feb,116,2,2011 Feb,HN
2011,Mar,112,2,2011 Mar,HN
2011,Apr,84,2,2011 Apr,HN
2011,May,97,2,2011 May,HN
2011,Jun,91,2,2011 Jun,HN
2011,Jul,89,2,2011 Jul,HN
2011,Aug,99,2,2011 Aug,HN
2011,Sep,118,2,2011 Sep,HN
2011,Oct,84,2,2011 Oct,HN
2011,Nov,106,2,2011 Nov,HN
2011,Dec,78,2,2011 Dec,HN
2012,Jan,75,2,2012 Jan,HN
2012,Feb,98,2,2012 Feb,HN
2012,Mar,135,2,2012 Mar,HN
2012,Apr,124,2,2012 Apr,HN
2012,May,115,2,2012 May,HN
2012,Jun,99,2,2012 Jun,HN
2012,Jul,94,2,2012 Jul,HN
2012,Aug,104,2,2012 Aug,HN
2012,Sep,109,2,2012 Sep,HN
2012,Oct,113,2,2012 Oct,HN
2012,Nov,63,2,2012 Nov,HN
2012,Dec,114,2,2012 Dec,HN
2013,Jan,94,2,2013 Jan,HN
2013,Feb,109,2,2013 Feb,HN
2013,Mar,85,2,2013 Mar,HN
2013,Apr,92,2,2013 Apr,HN
2013,May,94,2,2013 May,HN
2013,Jun,84,2,2013 Jun,HN
2013,Jul,80,2,2013 Jul,HN
2013,Aug,80,2,2013 Aug,HN
2013,Sep,103,2,2013 Sep,HN
2013,Oct,120,2,2013 Oct,HN
2013,Nov,100,2,2013 Nov,HN
2013,Dec,128,2,2013 Dec,HN
2014,Jan,97,2,2014 Jan,HN
2014,Feb,142,2,2014 Feb,HN
2014,Mar,137,2,2014 Mar,HN
2014,Apr,114,2,2014 Apr,HN
2014,May,99,2,2014 May,HN
2014,Jun,94,2,2014 Jun,HN
2014,Jul,96,2,2014 Jul,HN
2014,Aug,92,2,2014 Aug,HN
2014,Sep,116,2,2014 Sep,HN
2014,Oct,101,2,2014 Oct,HN
2014,Nov,139,2,2014 Nov,HN
2014,Dec,140,2,2014 Dec,HN
2015,Jan,135,2,2015 Jan,HN
2015,Feb,155,2,2015 Feb,HN
2015,Mar,121,2,2015 Mar,HN
2015,Apr,116,2,2015 Apr,HN
2015,May,120,2,2015 May,HN
2015,Jun,101,2,2015 Jun,HN
2015,Jul,109,2,2015 Jul,HN
2015,Aug,120,2,2015 Aug,HN
2015,Sep,138,2,2015 Sep,HN
2015,Oct,157,2,2015 Oct,HN
2015,Nov,189,2,2015 Nov,HN
2015,Dec,194,2,2015 Dec,HN
2016,Jan,249,2,2016 Jan,HN
2016,Feb,241,2,2016 Feb,HN
2016,Mar,196,2,2016 Mar,HN
